employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
5703,Grace I.,39.0,117369.0,2023-06-09,Engineering,Male,United States,Dhaka,75.0,False,No Review,165.8,0
5704,Charlie S.,23.0,38157.0,2019-05-24,HR,Female,Bangladesh,Khulna,88.7,True,Product met all expectations.,260.72,0
5705,Bob R.,47.0,37818.0,2023-06-09,Finance,Male,United States,Chittagong,111.7,False,Very satisfied with the quality.,476.12,0
5706,Frank I.,61.0,55679.0,2010-01-20,Engineering,Male,United Kingdom,Sylhet,112.8,False,Good value for money.,133.66,0
5707,Hasan T.,19.0,103411.0,2024-03-20,Engineering,Male,United Kingdom,Dhaka,58.4,False,Good value for money.,244.98000000000002,0
5708,Alice Y.,43.0,49924.0,2017-05-13,Finance,Male,United States,Dhaka,129.0,True,Delivery was fast and packaging great.,19.74,0
5709,Ira Z.,18.0,87910.0,2023-06-09,Engineering,Female,Bangladesh,Sylhet,65.0,False,Product met all expectations.,453.66,0
5710,Bob I.,38.0,90272.0,2019-07-14,Marketing,Male,Bangladesh,Rajshahi,68.7,False,"Excellent product, highly recommend!",131.96,0
5711,Grace F.,41.0,75294.0,2010-06-18,Engineering,Male,United States,Dhaka,50.1,False,Good value for money.,244.98000000000002,0
5712,Eve H.,45.0,62832.0,2014-12-02,Sales,Female,United Kingdom,Khulna,78.4,False,Good value for money.,141.17,0
5713,Alice W.,55.0,112003.0,2019-01-13,Sales,Male,United States,Chittagong,62.0,False,Product met all expectations.,41.08,0
5714,Eve L.,20.0,47929.0,2023-07-31,Finance,Female,United States,Sylhet,120.0,False,Would buy again without hesitation.,431.56,0
5715,Ira D.,21.0,89674.0,2016-12-18,Finance,Male,United States,Rajshahi,60.4,False,Good value for money.,378.29,0
5716,Bob C.,37.0,98906.0,2012-06-01,Sales,Female,Bangladesh,Khulna,118.6,True,No Review,493.69,0
5717,Eve K.,50.0,87617.0,2021-03-22,HR,Female,Bangladesh,Khulna,97.6,False,Delivery was fast and packaging great.,488.88,0
5718,Grace Z.,61.0,94512.0,2020-08-19,Finance,Male,United Kingdom,Dhaka,77.6,True,Product met all expectations.,379.21,1
5719,Bob E.,45.0,46898.0,2016-09-17,Engineering,Male,Bangladesh,Dhaka,110.8,True,"Excellent product, highly recommend!",178.93,0
5720,Frank U.,58.0,116676.0,2016-06-09,Engineering,Female,Bangladesh,Dhaka,117.5,False,No Review,89.33,0
5721,Charlie J.,41.0,87818.0,2024-03-17,Finance,Male,United States,Sylhet,100.1,False,Product met all expectations.,176.43,0
5722,John S.,46.0,94445.0,2023-04-01,Sales,Female,United States,Rajshahi,96.0,False,Delivery was fast and packaging great.,460.27,0
5723,Hasan F.,36.0,15000.0,2020-06-02,Sales,Male,Bangladesh,Dhaka,88.6,False,"Excellent product, highly recommend!",244.98000000000002,0
5724,Hasan E.,21.0,46029.0,2010-04-18,Marketing,Female,United States,Sylhet,83.4,False,Good value for money.,233.05,0
5725,Hasan C.,28.0,41140.0,2023-06-09,Finance,Female,Bangladesh,Khulna,81.0,False,Delivery was fast and packaging great.,249.05,0
5726,Eve A.,55.0,85881.0,2016-03-25,Sales,Male,United Kingdom,Rajshahi,106.0,False,"Excellent product, highly recommend!",205.43,0
5727,John H.,47.0,80593.0,2016-04-11,HR,Female,Bangladesh,Rajshahi,98.6,True,"Excellent product, highly recommend!",131.27,0
5728,Eve A.,41.0,64092.0,2022-03-03,HR,Male,United States,Khulna,82.9,False,"Excellent product, highly recommend!",471.26,0
5729,Hasan W.,58.0,56964.0,2014-09-01,Sales,Female,United States,Dhaka,129.9,False,Product met all expectations.,416.98,0
5730,Hasan H.,21.0,100642.0,2023-06-14,Finance,Male,United States,Chittagong,63.7,False,Good value for money.,239.38,0
5731,Bob D.,63.0,75294.0,2012-05-18,Engineering,Female,United States,Rajshahi,117.1,False,Delivery was fast and packaging great.,70.77,0
5732,John H.,65.0,57386.0,2021-09-25,Engineering,Female,Bangladesh,Khulna,74.3,True,Would buy again without hesitation.,489.57,0
5733,John H.,44.0,97859.0,2018-02-03,Sales,Male,United States,Khulna,82.1,False,No Review,264.25,0
5734,Alice O.,23.0,65905.0,2012-08-18,Sales,Female,United States,Dhaka,84.6,False,Delivery was fast and packaging great.,357.21,0
5735,Alice H.,47.0,83696.0,2012-01-18,Marketing,Female,United States,Dhaka,106.3,False,Very satisfied with the quality.,63.87,0
5736,Grace Z.,34.0,104078.0,2014-11-20,Sales,Male,Bangladesh,Dhaka,126.6,True,No Review,419.81,1
5737,Bob C.,49.0,43662.0,2012-03-01,Marketing,Male,United States,Dhaka,123.8,False,Good value for money.,21.61,0
5738,Hasan E.,31.0,86257.0,2021-02-07,Engineering,Male,United States,Chittagong,105.9,False,Very satisfied with the quality.,353.19,0
5739,John Y.,41.0,35006.0,2011-11-13,Engineering,Male,United States,Rajshahi,108.0,True,Delivery was fast and packaging great.,244.98000000000002,0
5740,Ira S.,55.0,70015.0,2022-02-27,Engineering,Male,United States,Chittagong,110.8,True,Would buy again without hesitation.,314.73,0
5741,Alice C.,22.0,37606.0,2023-06-09,HR,Male,Bangladesh,Khulna,101.0,False,Good value for money.,102.79,0
5742,Bob T.,36.0,64947.0,2013-11-18,Finance,Female,United Kingdom,Dhaka,100.1,False,Would buy again without hesitation.,53.34,0
5743,Hasan M.,65.0,52375.0,2015-06-15,Finance,Male,United Kingdom,Chittagong,68.8,True,Good value for money.,125.73,0
5744,Alice A.,30.0,75294.0,2019-04-17,Finance,Male,Bangladesh,Chittagong,113.0,True,Would buy again without hesitation.,318.97,0
5745,Bob P.,45.0,74478.0,2022-10-09,Sales,Female,United States,Dhaka,97.9,True,No Review,485.72,0
5746,Hasan W.,45.0,111249.0,2023-06-09,HR,Female,United States,Rajshahi,128.6,False,Delivery was fast and packaging great.,313.39,0
5747,Diana C.,35.0,96178.0,2023-06-09,Sales,Male,United States,Chittagong,125.6,True,"Excellent product, highly recommend!",326.39,0
5748,Ira I.,34.0,59155.0,2020-02-09,Finance,Male,United Kingdom,Rajshahi,111.2,True,Would buy again without hesitation.,87.64,0
5749,Alice O.,51.0,49392.0,2018-12-09,Engineering,Female,United Kingdom,Sylhet,47.4,True,Good value for money.,7.26,0
5750,Ira S.,51.0,69498.0,2023-06-09,Sales,Female,United States,Chittagong,129.4,False,Good value for money.,279.58,0
5751,John Q.,38.0,98568.0,2011-01-04,Finance,Male,United States,Chittagong,66.8,True,Good value for money.,48.62,1
5752,Grace R.,23.0,48566.0,2011-08-03,Marketing,Male,Bangladesh,Chittagong,113.7,False,Good value for money.,420.79,1
5753,Ira R.,37.0,64357.0,2024-11-30,Engineering,Female,United Kingdom,Rajshahi,86.0,True,No Review,52.07,0
5754,Charlie P.,46.0,36916.0,2018-09-25,Marketing,Male,United Kingdom,Dhaka,108.0,False,Good value for money.,125.47,0
5755,Eve K.,56.0,63289.0,2020-08-18,HR,Female,United Kingdom,Khulna,77.0,True,Would buy again without hesitation.,82.14,0
5756,Alice W.,31.0,75294.0,2023-08-20,Marketing,Male,United States,Chittagong,110.7,True,Good value for money.,275.39,0
5757,Hasan B.,28.0,63513.0,2017-11-19,Finance,Male,United States,Sylhet,81.0,False,Good value for money.,322.33,0
5758,Alice S.,53.0,75294.0,2014-04-17,Finance,Male,United States,Rajshahi,74.8,False,Would buy again without hesitation.,87.68,0
5759,Charlie G.,46.0,51359.0,2015-07-06,Marketing,Female,United Kingdom,Rajshahi,48.3,True,"Excellent product, highly recommend!",196.82,0
5760,Diana G.,32.0,64432.0,2014-06-06,Marketing,Male,United Kingdom,Khulna,76.6,False,"Excellent product, highly recommend!",429.85,0
5761,Alice B.,34.0,59476.0,2014-04-21,Marketing,Male,United Kingdom,Chittagong,113.1,False,Would buy again without hesitation.,239.21,0
5762,Alice J.,45.0,59117.0,2010-07-25,Engineering,Female,United States,Dhaka,118.6,True,No Review,141.31,0
5763,Hasan L.,29.0,64615.0,2022-02-20,Engineering,Male,United Kingdom,Chittagong,58.6,True,Would buy again without hesitation.,308.49,0
5764,Charlie Z.,61.0,97840.0,2011-02-27,HR,Female,United States,Dhaka,71.0,True,Very satisfied with the quality.,375.37,0
5765,Hasan A.,19.0,103524.0,2011-12-14,Sales,Male,United States,Dhaka,90.0,True,Product met all expectations.,68.42,0
5766,John O.,55.0,69806.0,2023-06-09,Engineering,Male,United States,Rajshahi,77.5,True,Product met all expectations.,288.68,0
5767,Eve I.,39.0,72725.0,2014-10-15,Sales,Female,United States,Sylhet,87.7,False,Product met all expectations.,233.54,0
5768,Alice P.,57.0,118814.0,2014-10-20,Marketing,Male,Bangladesh,Rajshahi,105.6,True,No Review,466.25,0
5769,Hasan P.,58.0,78337.0,2024-07-28,Engineering,Male,Bangladesh,Dhaka,102.9,False,Product met all expectations.,32.6,0
5770,Bob N.,47.0,15000.0,2023-06-09,Finance,Male,United States,Dhaka,116.2,False,Good value for money.,170.43,0
5771,Ira M.,41.0,73437.0,2016-09-22,Engineering,Male,Bangladesh,Sylhet,113.0,False,Delivery was fast and packaging great.,445.67,0
5772,Grace K.,41.0,99027.0,2018-05-13,HR,Male,United States,Dhaka,81.9,False,No Review,351.96,0
5773,Alice T.,47.0,15000.0,2021-09-14,HR,Female,United States,Sylhet,69.0,False,Product met all expectations.,418.32,0
5774,Ira C.,62.0,51976.0,2023-09-18,Engineering,Female,United States,Khulna,126.6,False,Very satisfied with the quality.,137.15,0
5775,Eve B.,20.0,63645.0,2014-05-05,Marketing,Female,Bangladesh,Sylhet,88.5,False,"Excellent product, highly recommend!",226.66,0
5776,John M.,35.0,105420.0,2020-09-13,Marketing,Male,United Kingdom,Khulna,89.0,False,Would buy again without hesitation.,199.96,0
5777,Diana I.,19.0,31518.0,2019-11-28,HR,Male,United States,Rajshahi,92.6,True,Delivery was fast and packaging great.,39.0,0
5778,Bob N.,24.0,83970.0,2024-03-17,Finance,Female,Bangladesh,Chittagong,89.0,False,Good value for money.,371.27,0
5779,John B.,64.0,111389.0,2024-12-18,Finance,Female,United States,Sylhet,92.7,False,Would buy again without hesitation.,294.1,0
5780,Alice Y.,26.0,81862.0,2016-07-31,Marketing,Male,Bangladesh,Rajshahi,105.9,False,Product met all expectations.,31.25,0
5781,Alice R.,36.0,97214.0,2010-03-16,Sales,Male,United States,Chittagong,61.1,True,Good value for money.,33.76,0
5782,Hasan Y.,30.0,30561.0,2015-01-21,Finance,Female,United States,Rajshahi,104.7,False,Delivery was fast and packaging great.,45.19,0
5783,John K.,48.0,30150.0,2023-06-09,Marketing,Female,Bangladesh,Dhaka,93.1,False,good,418.04,0
5784,Hasan H.,21.0,80686.0,2011-07-30,HR,Male,United States,Rajshahi,58.1,False,"Excellent product, highly recommend!",130.22,0
5785,Frank E.,41.0,47122.0,2014-11-13,Finance,Male,United Kingdom,Chittagong,56.7,True,Product met all expectations.,238.86,0
5786,Alice P.,41.0,96887.0,2018-11-07,Sales,Male,United Kingdom,Rajshahi,81.5,False,Product met all expectations.,144.54,0
5787,Hasan T.,32.0,99474.0,2012-10-09,HR,Male,United Kingdom,Dhaka,104.3,False,No Review,235.44,0
5788,Frank H.,59.0,36034.0,2013-06-18,Marketing,Female,Bangladesh,Chittagong,73.0,False,"Excellent product, highly recommend!",419.97,0
5789,Eve P.,41.0,74072.0,2014-07-15,Finance,Female,United Kingdom,Sylhet,94.0,True,Delivery was fast and packaging great.,265.37,0
5790,Charlie G.,42.0,73298.0,2018-01-04,Marketing,Male,Bangladesh,Khulna,123.2,False,Good value for money.,18.52,0
5791,John X.,20.0,119634.0,2014-10-15,Sales,Male,United States,Dhaka,59.0,True,Would buy again without hesitation.,113.35,0
5792,Eve I.,61.0,73540.0,2011-03-19,Finance,Male,United States,Khulna,95.3,False,"Excellent product, highly recommend!",377.44,0
5793,Eve U.,45.0,93600.0,2024-07-27,Sales,Female,United States,Chittagong,58.8,False,Product met all expectations.,25.14,0
5794,Grace C.,29.0,38494.0,2015-12-31,Finance,Female,United States,Chittagong,77.5,False,Would buy again without hesitation.,313.69,0
5795,Grace H.,41.0,95369.0,2013-03-05,Sales,Female,United States,Rajshahi,75.4,False,Very satisfied with the quality.,410.15,0
5796,Alice J.,63.0,64335.0,2021-04-02,Sales,Female,Bangladesh,Khulna,58.5,False,Delivery was fast and packaging great.,244.98000000000002,0
5797,Diana F.,43.0,42836.0,2023-06-09,HR,Female,Bangladesh,Sylhet,93.7,False,Would buy again without hesitation.,140.06,0
5798,Diana X.,41.0,75294.0,2020-08-05,Marketing,Female,United States,Khulna,47.3,False,Very satisfied with the quality.,432.02,0
5799,Grace D.,62.0,75294.0,2023-06-11,Sales,Male,United States,Chittagong,120.4,False,Delivery was fast and packaging great.,53.53,0
5800,Eve K.,55.0,88681.0,2014-05-11,Finance,Male,United States,Sylhet,97.7,False,Delivery was fast and packaging great.,156.37,1
5801,Frank F.,45.0,67126.0,2012-07-04,Engineering,Female,United States,Rajshahi,103.0,True,Product met all expectations.,24.51,0
5802,Grace X.,18.0,75294.0,2023-01-23,HR,Male,United Kingdom,Chittagong,65.1,False,Product met all expectations.,24.39,1
5803,Charlie E.,25.0,41305.0,2017-05-27,Marketing,Female,United Kingdom,Dhaka,124.7,False,"Excellent product, highly recommend!",48.24,0
5804,John S.,19.0,73154.0,2012-01-06,Finance,Female,United States,Dhaka,59.4,False,"Excellent product, highly recommend!",7.25,0
5805,Diana N.,28.0,110134.0,2017-11-24,Marketing,Male,United States,Dhaka,47.9,False,Would buy again without hesitation.,402.13,1
5806,John G.,41.0,70735.0,2011-07-19,Sales,Male,Bangladesh,Khulna,55.3,True,"Excellent product, highly recommend!",474.89,0
5807,John T.,24.0,113719.0,2023-06-09,HR,Male,United Kingdom,Rajshahi,98.5,False,Very satisfied with the quality.,139.65,0
5808,Eve H.,51.0,92976.0,2023-06-09,Engineering,Female,United States,Sylhet,52.6,False,Product met all expectations.,454.11,0
5809,Grace H.,38.0,93179.0,2023-06-09,HR,Male,United States,Dhaka,86.6,True,Good value for money.,215.59,0
5810,Bob D.,45.0,33154.0,2018-12-10,Sales,Male,United Kingdom,Khulna,98.2,False,Delivery was fast and packaging great.,327.89,0
5811,Bob O.,46.0,42289.0,2023-06-09,HR,Female,United States,Rajshahi,126.5,False,Would buy again without hesitation.,244.98000000000002,0
5812,Ira M.,34.0,15000.0,2024-06-27,Marketing,Male,United States,Chittagong,90.3,False,good,68.83,1
5813,Hasan O.,44.0,31693.0,2016-04-27,HR,Male,United Kingdom,Chittagong,55.2,True,Delivery was fast and packaging great.,201.06,0
5814,Frank G.,25.0,45659.0,2023-06-09,HR,Male,Bangladesh,Sylhet,110.0,False,Very satisfied with the quality.,45.3,0
5815,Eve G.,44.0,83676.0,2021-03-27,Finance,Female,United States,Dhaka,112.8,True,"Excellent product, highly recommend!",314.65,0
5816,Charlie R.,22.0,114209.0,2020-09-17,Finance,Male,Bangladesh,Sylhet,76.0,True,No Review,181.87,0
5817,Bob C.,23.0,97442.0,2019-04-26,HR,Male,United States,Dhaka,104.1,False,Delivery was fast and packaging great.,64.11,0
5818,Grace V.,48.0,68271.0,2010-07-14,Finance,Female,United Kingdom,Rajshahi,84.5,False,Good value for money.,249.61,0
5819,Eve C.,47.0,33855.0,2013-11-18,Engineering,Male,United States,Khulna,47.9,False,Delivery was fast and packaging great.,243.89,0
5820,Ira J.,49.0,108910.0,2023-06-09,Sales,Female,United States,Rajshahi,71.7,True,Product met all expectations.,244.98000000000002,0
5821,Eve W.,59.0,55291.0,2023-06-05,Sales,Female,United Kingdom,Rajshahi,102.0,True,"Excellent product, highly recommend!",243.06,0
5822,Hasan W.,42.0,53588.0,2011-12-02,HR,Male,United Kingdom,Rajshahi,55.0,True,Delivery was fast and packaging great.,338.67,0
5823,Grace P.,43.0,75294.0,2012-10-20,Marketing,Male,Bangladesh,Dhaka,62.1,False,Product met all expectations.,465.14,0
5824,Hasan K.,22.0,77776.0,2011-08-26,HR,Female,United Kingdom,Chittagong,59.4,False,Would buy again without hesitation.,63.6,0
5825,Grace V.,54.0,88115.0,2014-10-29,Marketing,Male,Bangladesh,Dhaka,78.8,False,Good value for money.,281.49,0
5826,Charlie T.,65.0,75504.0,2018-01-12,Sales,Female,United States,Sylhet,60.0,False,No Review,46.19,0
5827,Diana R.,54.0,42605.0,2018-06-10,Marketing,Female,United States,Dhaka,68.0,False,Product met all expectations.,123.25,0
5828,John M.,47.0,75294.0,2023-03-05,Sales,Male,United Kingdom,Khulna,122.5,False,Would buy again without hesitation.,185.86,0
5829,Eve X.,36.0,42159.0,2023-09-24,HR,Female,United States,Chittagong,54.7,True,"Excellent product, highly recommend!",466.47,0
5830,Diana Z.,33.0,36743.0,2023-06-09,Marketing,Male,United States,Chittagong,47.2,True,Would buy again without hesitation.,393.81,0
5831,Ira J.,46.0,100632.0,2023-01-31,HR,Female,United States,Dhaka,75.6,True,No Review,371.38,0
5832,Frank P.,47.0,94370.0,2020-10-01,Finance,Female,Bangladesh,Sylhet,114.3,True,Very satisfied with the quality.,155.85,0
5833,Charlie L.,25.0,66229.0,2023-06-09,Engineering,Female,United Kingdom,Rajshahi,98.2,False,Good value for money.,352.51,0
5834,Hasan E.,39.0,60677.0,2021-01-22,Sales,Male,Bangladesh,Rajshahi,84.9,False,No Review,420.03,0
5835,Hasan T.,50.0,112851.0,2022-10-16,Engineering,Female,United States,Sylhet,73.8,True,Good value for money.,495.66,0
5836,Bob V.,47.0,116018.0,2018-05-09,Marketing,Male,Bangladesh,Khulna,124.5,False,Delivery was fast and packaging great.,165.15,0
5837,Hasan E.,38.0,66742.0,2021-01-08,Finance,Male,United Kingdom,Sylhet,114.7,False,good,443.32,0
5838,Eve O.,35.0,57066.0,2019-11-13,Finance,Male,Bangladesh,Rajshahi,93.8,False,Good value for money.,151.94,0
5839,John G.,46.0,82388.0,2018-05-02,Finance,Male,United States,Dhaka,74.0,False,Delivery was fast and packaging great.,388.88,0
5840,Bob M.,20.0,61096.0,2017-06-14,Engineering,Female,United States,Dhaka,106.7,True,"Excellent product, highly recommend!",55.09,0
5841,Hasan W.,54.0,87607.0,2015-05-12,Marketing,Female,Bangladesh,Dhaka,58.0,True,No Review,468.7,0
5842,Charlie T.,24.0,97918.0,2023-06-09,HR,Female,United States,Khulna,47.6,False,Product met all expectations.,335.32,0
5843,John G.,44.0,82012.0,2023-06-09,Sales,Male,United States,Chittagong,82.2,False,No Review,77.02,0
5844,Diana G.,24.0,75294.0,2012-12-18,HR,Female,United Kingdom,Dhaka,69.2,False,"Excellent product, highly recommend!",25.92,0
5845,Frank S.,38.0,40694.0,2023-08-25,Finance,Male,Bangladesh,Sylhet,99.4,False,Product met all expectations.,84.31,0
5846,Charlie Q.,22.0,108016.0,2023-06-09,HR,Female,United States,Sylhet,76.6,False,Very satisfied with the quality.,161.48,0
5847,Charlie G.,37.0,75294.0,2023-06-09,Sales,Male,United Kingdom,Dhaka,82.8,True,Very satisfied with the quality.,244.98000000000002,0
5848,Diana V.,41.0,41240.0,2023-06-09,Engineering,Female,Bangladesh,Chittagong,88.2,False,Delivery was fast and packaging great.,134.94,0
5849,Charlie B.,46.0,66406.0,2017-08-22,Sales,Female,United States,Rajshahi,86.8,True,Very satisfied with the quality.,446.67,0
5850,Diana S.,38.0,51610.0,2011-10-02,Marketing,Male,United Kingdom,Dhaka,73.5,False,Would buy again without hesitation.,463.95,0
5851,Grace L.,34.0,43018.0,2013-10-25,Sales,Female,United States,Rajshahi,83.6,True,Very satisfied with the quality.,141.03,1
5852,Grace J.,20.0,41675.0,2013-09-25,Marketing,Female,United Kingdom,Khulna,102.9,False,Good value for money.,315.06,0
5853,Ira H.,52.0,67376.0,2015-09-11,Sales,Female,United Kingdom,Chittagong,111.0,False,Good value for money.,486.78,0
